segment_id,dep_bin,bin_n,bin_median_min,bin_mean_min,seg_median_min,seg_mean_min,pred_smooth_min
HT_210->HT_208,480,13,2.0,1.6153846153846154,2.0,1.5980392156862746,2.0
HT_210->HT_208,600,13,2.0,1.5384615384615385,2.0,1.5980392156862746,2.0
HT_210->HT_208,720,13,2.0,1.6153846153846154,2.0,1.5980392156862746,2.0
HT_210->HT_208,840,12,2.0,1.6666666666666667,2.0,1.5980392156862746,2.0
HT_210->HT_208,960,13,2.0,1.6153846153846154,2.0,1.5980392156862746,2.0
HT_210->HT_208,1080,12,2.0,1.5833333333333333,2.0,1.5980392156862746,2.0
HT_210->HT_208,1200,8,2.0,1.75,2.0,1.5980392156862746,2.0
HT_211->HT_167,360,9,2.0,2.0,2.0,2.0,2.0
HT_211->HT_167,480,10,2.0,2.0,2.0,2.0,2.0
HT_211->HT_167,600,10,2.0,2.0,2.0,2.0,2.0
HT_211->HT_167,720,10,2.0,2.0,2.0,2.0,2.0
HT_211->HT_167,840,10,2.0,2.0,2.0,2.0,2.0
HT_211->HT_167,960,10,2.0,2.0,2.0,2.0,2.0
HT_211->HT_167,1080,10,2.0,2.0,2.0,2.0,2.0
HT_211->HT_210,360,4,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,480,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,600,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,720,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,840,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,960,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,1080,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_210,1200,6,3.0,3.0,3.0,3.0,3.0
HT_211->HT_245,360,4,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,480,6,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,600,6,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,720,6,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,840,6,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,960,6,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,1080,6,5.0,5.0,5.0,5.0,5.0
HT_211->HT_245,1200,6,5.0,5.0,5.0,5.0,5.0
HT_212->HT_012,360,6,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,480,9,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,600,9,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,720,9,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,840,8,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,960,9,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,1080,9,4.0,4.0,4.0,4.0,4.0
HT_212->HT_012,1200,7,4.0,4.0,4.0,4.0,4.0
HT_213->HT_016,360,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,480,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,600,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,720,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,840,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,960,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,1080,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_016,1200,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,360,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,480,8,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,600,7,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,720,8,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,840,7,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,960,8,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,1080,7,3.0,3.0,3.0,3.0,3.0
HT_213->HT_075,1200,8,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,240,3,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,360,10,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,480,10,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,600,10,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,720,10,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,840,10,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,960,10,3.0,3.0,3.0,3.0,3.0
HT_213->HT_089,1080,6,3.0,3.0,3.0,3.0,3.0
HT_213->HT_129,360,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_129,480,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_129,600,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_129,720,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_129,840,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_129,960,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_129,1080,12,4.0,4.0,4.0,4.0,4.0
HT_213->HT_205,360,5,1.0,1.0,1.0,1.0,1.0
HT_213->HT_205,480,5,1.0,1.0,1.0,1.0,1.0
HT_213->HT_205,600,5,1.0,1.0,1.0,1.0,1.0
HT_213->HT_205,720,4,1.0,1.0,1.0,1.0,1.0
HT_213->HT_205,840,5,1.0,1.0,1.0,1.0,1.0
HT_213->HT_205,960,5,1.0,1.0,1.0,1.0,1.0
HT_213->HT_205,1080,5,1.0,1.0,1.0,1.0,1.0
HT_213->HT_235,360,15,2.0,1.6666666666666667,2.0,1.6759259259259258,2.0
HT_213->HT_235,480,15,2.0,1.6666666666666667,2.0,1.6759259259259258,2.0
HT_213->HT_235,600,15,2.0,1.6666666666666667,2.0,1.6759259259259258,2.0
HT_213->HT_235,720,14,2.0,1.7142857142857142,2.0,1.6759259259259258,2.0
HT_213->HT_235,840,15,2.0,1.6666666666666667,2.0,1.6759259259259258,2.0
HT_213->HT_235,960,15,2.0,1.6666666666666667,2.0,1.6759259259259258,2.0
HT_213->HT_235,1080,15,2.0,1.6666666666666667,2.0,1.6759259259259258,2.0
HT_213->HT_235,1200,3,2.0,2.0,2.0,1.6759259259259258,2.0
HT_214->HT_228,360,4,1.0,1.0,1.0,1.0,1.0
HT_214->HT_228,480,4,1.0,1.0,1.0,1.0,1.0
HT_214->HT_228,600,4,1.0,1.0,1.0,1.0,1.0
HT_214->HT_228,720,4,1.0,1.0,1.0,1.0,1.0
HT_214->HT_228,840,4,1.0,1.0,1.0,1.0,1.0
HT_214->HT_228,960,4,1.0,1.0,1.0,1.0,1.0
HT_214->HT_228,1080,4,1.0,1.0,1.0,1.0,1.0
HT_215->HT_079,360,4,2.0,1.75,2.0,1.8076923076923077,2.0
HT_215->HT_079,480,4,2.0,1.75,2.0,1.8076923076923077,2.0
HT_215->HT_079,600,3,1.0,1.3333333333333333,2.0,1.8076923076923077,1.25
HT_215->HT_079,720,3,2.0,2.0,2.0,1.8076923076923077,2.0
HT_215->HT_079,840,3,2.0,2.0,2.0,1.8076923076923077,2.0
HT_215->HT_079,960,4,2.0,2.0,2.0,1.8076923076923077,2.0
HT_215->HT_079,1080,3,2.0,2.0,2.0,1.8076923076923077,2.0
HT_215->HT_226,360,4,2.0,1.75,2.0,1.88,2.0
HT_215->HT_226,480,4,2.0,1.75,2.0,1.88,2.0
HT_215->HT_226,600,3,2.0,1.6666666666666667,2.0,1.88,2.0
HT_215->HT_226,720,3,2.0,2.0,2.0,1.88,2.0
HT_215->HT_226,840,4,2.0,2.0,2.0,1.88,2.0
HT_215->HT_226,960,3,2.0,2.0,2.0,1.88,2.0
HT_215->HT_226,1080,3,2.0,2.0,2.0,1.88,2.0
HT_216->HT_176,360,10,1.0,1.0,1.0,1.0,1.0
HT_216->HT_176,480,8,1.0,1.0,1.0,1.0,1.0
HT_216->HT_176,600,8,1.0,1.0,1.0,1.0,1.0
HT_216->HT_176,720,8,1.0,1.0,1.0,1.0,1.0
HT_216->HT_176,840,8,1.0,1.0,1.0,1.0,1.0
HT_216->HT_176,960,6,1.0,1.0,1.0,1.0,1.0
HT_216->HT_176,1080,8,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,360,8,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,480,11,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,600,9,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,720,10,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,840,7,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,960,9,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,1080,10,1.0,1.0,1.0,1.0,1.0
HT_216->HT_273,1200,5,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,360,10,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,480,8,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,600,8,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,720,8,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,840,8,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,960,8,1.0,1.0,1.0,1.0,1.0
HT_217->HT_021,1080,6,1.0,1.0,1.0,1.0,1.0
HT_217->HT_177,360,11,2.0,1.8181818181818181,2.0,2.177777777777778,2.0
HT_217->HT_177,480,10,3.0,2.2,2.0,2.177777777777778,2.909090909090909
HT_217->HT_177,600,10,2.0,2.0,2.0,2.177777777777778,2.0
HT_217->HT_177,720,9,3.0,2.2222222222222223,2.0,2.177777777777778,2.9
HT_217->HT_177,840,8,3.0,2.543750000000001,2.0,2.177777777777778,2.888888888888889
HT_217->HT_177,960,9,3.0,2.3833333333333337,2.0,2.177777777777778,2.9
HT_217->HT_177,1080,9,3.0,2.3333333333333335,2.0,2.177777777777778,2.9
HT_217->HT_177,1200,6,2.0,2.0,2.0,2.177777777777778,2.0
HT_218->HT_047,360,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,480,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,600,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,720,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,840,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,960,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,1080,6,2.0,2.0,2.0,2.0,2.0
HT_218->HT_047,1200,3,2.0,2.0,2.0,2.0,2.0
HT_219->HT_024,360,13,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,480,14,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,600,13,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,720,14,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,840,14,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,960,14,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,1080,14,3.0,3.0,3.0,3.0,3.0
HT_219->HT_024,1200,11,3.0,3.0,3.0,3.0,3.0
HT_219->HT_058,360,4,2.0,2.25,3.0,2.56,2.2
HT_219->HT_058,480,4,3.0,2.75,3.0,2.56,3.0
HT_219->HT_058,600,3,2.0,2.3333333333333335,3.0,2.56,2.25
HT_219->HT_058,720,3,3.0,3.0,3.0,2.56,3.0
HT_219->HT_058,840,3,3.0,2.6666666666666665,3.0,2.56,3.0
HT_219->HT_058,960,4,3.0,2.75,3.0,2.56,3.0
HT_219->HT_058,1080,3,2.0,2.3333333333333335,3.0,2.56,2.25
HT_219->HT_226,360,3,1.0,1.0,1.0,1.0,1.0
HT_219->HT_226,600,3,1.0,1.0,1.0,1.0,1.0
HT_219->HT_226,720,3,1.0,1.0,1.0,1.0,1.0
HT_219->HT_226,840,4,1.0,1.0,1.0,1.0,1.0
HT_219->HT_226,960,3,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,240,3,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,360,10,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,480,10,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,600,10,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,720,10,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,840,10,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,960,10,1.0,1.0,1.0,1.0,1.0
HT_220->HT_254,1080,10,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,360,4,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,480,4,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,600,4,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,720,4,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,840,4,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,960,4,1.0,1.0,1.0,1.0,1.0
HT_221->HT_067,1080,3,1.0,1.0,1.0,1.0,1.0
HT_222->HT_085,360,7,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,480,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,600,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,720,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,840,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,960,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,1080,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_085,1200,6,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,360,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,480,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,600,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,720,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,840,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,960,10,2.0,2.0,2.0,2.0,2.0
HT_222->HT_142,1080,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,360,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,480,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,600,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,720,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,840,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,960,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_085,1080,10,2.0,2.0,2.0,2.0,2.0
HT_223->HT_136,360,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_223->HT_136,480,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_223->HT_136,600,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_223->HT_136,720,4,1.2749999999999986,1.2749999999999986,1.0,1.0366666666666664,1.2199999999999989
HT_223->HT_136,840,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_223->HT_136,960,4,1.0,1.0,1.0,1.0366666666666664,1.0
HT_223->HT_136,1080,3,1.0,1.0,1.0,1.0366666666666664,1.0
HT_223->HT_197,360,7,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,480,10,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,600,10,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,720,10,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,840,10,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,960,10,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,1080,10,3.0,3.0,3.0,3.0,3.0
HT_223->HT_197,1200,6,3.0,3.0,3.0,3.0,3.0
HT_224->HT_187,360,6,1.0,1.0,1.0,1.0,1.0
HT_224->HT_187,480,10,1.0,1.0,1.0,1.0,1.0
HT_224->HT_187,600,8,1.0,1.0,1.0,1.0,1.0
HT_224->HT_187,720,8,1.0,1.0,1.0,1.0,1.0
HT_224->HT_187,840,6,1.0,1.0,1.0,1.0,1.0
HT_224->HT_187,960,8,1.0,1.0,1.0,1.0,1.0
HT_224->HT_187,1080,8,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,360,4,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,480,4,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,600,4,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,720,4,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,840,4,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,960,3,1.0,1.0,1.0,1.0,1.0
HT_224->HT_203,1080,4,1.0,1.0,1.0,1.0,1.0
HT_225->HT_083,360,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_083,480,4,1.0,1.0,1.0,1.0,1.0
HT_225->HT_083,720,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_083,840,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_083,960,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_083,1080,4,1.0,1.0,1.0,1.0,1.0
HT_225->HT_092,480,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_092,720,4,1.0,1.0,1.0,1.0,1.0
HT_225->HT_092,840,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_092,960,3,1.0,1.0,1.0,1.0,1.0
HT_225->HT_092,1080,3,1.0,1.0,1.0,1.0,1.0
HT_226->HT_215,360,4,1.0,1.25,2.0,1.8461538461538463,1.2
HT_226->HT_215,480,4,2.0,1.75,2.0,1.8461538461538463,2.0
HT_226->HT_215,600,3,2.0,2.0,2.0,1.8461538461538463,2.0
HT_226->HT_215,720,3,2.0,2.0,2.0,1.8461538461538463,2.0
HT_226->HT_215,840,3,2.0,2.0,2.0,1.8461538461538463,2.0
HT_226->HT_215,960,4,2.0,2.0,2.0,1.8461538461538463,2.0
HT_226->HT_215,1080,3,2.0,2.0,2.0,1.8461538461538463,2.0
HT_226->HT_219,360,4,1.0,1.25,2.0,1.68,1.2
HT_226->HT_219,480,4,1.0,1.25,2.0,1.68,1.2
HT_226->HT_219,600,3,2.0,1.6666666666666667,2.0,1.68,2.0
HT_226->HT_219,720,3,2.0,1.6666666666666667,2.0,1.68,2.0
HT_226->HT_219,840,3,2.0,2.0,2.0,1.68,2.0
HT_226->HT_219,960,4,2.0,2.0,2.0,1.68,2.0
HT_226->HT_219,1080,3,2.0,2.0,2.0,1.68,2.0
HT_227->HT_084,360,7,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,480,5,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,600,6,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,720,5,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,840,5,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,960,5,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,1080,5,2.0,2.0,2.0,2.0,2.0
HT_227->HT_084,1200,3,2.0,2.0,2.0,2.0,2.0
HT_228->HT_221,360,4,1.0,1.0,1.0,1.0,1.0
HT_228->HT_221,480,4,1.0,1.0,1.0,1.0,1.0
HT_228->HT_221,600,4,1.0,1.0,1.0,1.0,1.0
HT_228->HT_221,720,4,1.0,1.0,1.0,1.0,1.0
HT_228->HT_221,840,4,1.0,1.0,1.0,1.0,1.0
HT_228->HT_221,960,4,1.0,1.0,1.0,1.0,1.0
HT_228->HT_221,1080,4,1.0,1.0,1.0,1.0,1.0
HT_229->HT_076,360,4,4.0,4.0,4.0,4.0,4.0
HT_229->HT_076,480,4,4.0,4.0,4.0,4.0,4.0
HT_229->HT_076,600,4,4.0,4.0,4.0,4.0,4.0
HT_229->HT_076,720,4,4.0,4.0,4.0,4.0,4.0
HT_229->HT_076,840,4,4.0,4.0,4.0,4.0,4.0
HT_229->HT_076,960,4,4.0,4.0,4.0,4.0,4.0
HT_229->HT_076,1080,4,4.0,4.0,4.0,4.0,4.0
HT_230->HT_231,360,3,1.0,1.0,1.0,1.0,1.0
HT_230->HT_231,480,3,1.0,1.0,1.0,1.0,1.0
HT_230->HT_231,720,3,1.0,1.0,1.0,1.0,1.0
HT_230->HT_231,840,3,1.0,1.0,1.0,1.0,1.0
HT_230->HT_231,960,4,1.0,1.0,1.0,1.0,1.0
HT_230->HT_231,1080,3,1.0,1.0,1.0,1.0,1.0
HT_231->HT_069,360,3,1.0,1.0,1.0,1.0,1.0
HT_231->HT_069,480,3,1.0,1.0,1.0,1.0,1.0
HT_231->HT_069,720,3,1.0,1.0,1.0,1.0,1.0
HT_231->HT_069,840,3,1.0,1.0,1.0,1.0,1.0
HT_231->HT_069,960,4,1.0,1.0,1.0,1.0,1.0
HT_231->HT_069,1080,3,1.0,1.0,1.0,1.0,1.0
HT_232->HT_077,360,4,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,480,4,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,600,5,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,720,5,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,840,5,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,960,5,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,1080,4,2.0,2.0,2.0,2.0,2.0
HT_232->HT_077,1200,3,2.0,2.0,2.0,2.0,2.0
HT_232->HT_206,360,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,480,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,600,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,720,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,840,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,960,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,1080,4,4.0,4.0,4.0,4.0,4.0
HT_232->HT_206,1200,3,4.0,4.0,4.0,4.0,4.0
HT_233->HT_139,360,7,2.0,2.0,2.0,2.357142857142857,2.0
HT_233->HT_139,480,6,2.0,2.0,2.0,2.357142857142857,2.0
HT_233->HT_139,600,5,2.0,2.0,2.0,2.357142857142857,2.0
HT_233->HT_139,720,5,3.0,3.0,2.0,2.357142857142857,2.8333333333333335
HT_233->HT_139,840,5,3.0,3.0,2.0,2.357142857142857,2.8333333333333335
HT_233->HT_139,960,5,3.0,3.0,2.0,2.357142857142857,2.8333333333333335
HT_233->HT_139,1080,5,2.0,2.0,2.0,2.357142857142857,2.0
HT_233->HT_139,1200,3,2.0,2.0,2.0,2.357142857142857,2.0
HT_234->HT_044,360,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_044,480,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_044,600,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_044,720,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_044,840,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_044,960,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_044,1080,3,1.0,1.0,1.0,1.0,1.0
HT_234->HT_168,360,15,2.0,2.2,2.0,2.2672413793103448,2.0
HT_234->HT_168,480,16,2.0,2.25,2.0,2.2672413793103448,2.0
HT_234->HT_168,600,16,2.0,2.25,2.0,2.2672413793103448,2.0
HT_234->HT_168,720,16,2.0,2.25,2.0,2.2672413793103448,2.0
HT_234->HT_168,840,16,2.0,2.25,2.0,2.2672413793103448,2.0
HT_234->HT_168,960,16,2.0,2.25,2.0,2.2672413793103448,2.0
HT_234->HT_168,1080,15,2.0,2.2666666666666666,2.0,2.2672413793103448,2.0
HT_234->HT_168,1200,4,3.0,3.0,2.0,2.2672413793103448,2.8
HT_234->HT_234,360,12,1.0,1.0,1.0,1.0,1.0
HT_234->HT_234,480,12,1.0,1.0,1.0,1.0,1.0
HT_234->HT_234,600,12,1.0,1.0,1.0,1.0,1.0
HT_234->HT_234,720,12,1.0,1.0,1.0,1.0,1.0
HT_234->HT_234,840,12,1.0,1.0,1.0,1.0,1.0
HT_234->HT_234,960,12,1.0,1.0,1.0,1.0,1.0
HT_234->HT_234,1080,11,1.0,1.0,1.0,1.0,1.0
HT_235->HT_014,360,7,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,480,8,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,600,7,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,720,8,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,840,7,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,960,8,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,1080,7,2.0,2.0,2.0,2.0,2.0
HT_235->HT_014,1200,8,2.0,2.0,2.0,2.0,2.0
HT_235->HT_038,360,10,1.0,1.0,1.0,1.0,1.0
HT_235->HT_038,480,10,1.0,1.0,1.0,1.0,1.0
HT_235->HT_038,600,10,1.0,1.0,1.0,1.0,1.0
HT_235->HT_038,720,10,1.0,1.0,1.0,1.0,1.0
HT_235->HT_038,840,10,1.0,1.0,1.0,1.0,1.0
HT_235->HT_038,960,10,1.0,1.0,1.0,1.0,1.0
HT_235->HT_038,1080,9,1.0,1.0,1.0,1.0,1.0
HT_235->HT_077,360,5,5.0,5.0,5.0,5.057142857142857,5.0
HT_235->HT_077,480,5,6.0,5.8,5.0,5.057142857142857,5.833333333333333
HT_235->HT_077,600,4,4.0,4.0,5.0,5.057142857142857,4.2
HT_235->HT_077,720,5,4.0,4.0,5.0,5.057142857142857,4.166666666666667
HT_235->HT_077,840,5,4.0,4.8,5.0,5.057142857142857,4.166666666666667
HT_235->HT_077,960,5,6.0,6.0,5.0,5.057142857142857,5.833333333333333
HT_235->HT_077,1080,5,6.0,5.8,5.0,5.057142857142857,5.833333333333333
HT_235->HT_110,360,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,480,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,600,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,720,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,840,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,960,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,1080,10,2.0,2.0,2.0,2.0,2.0
HT_235->HT_110,1200,3,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,480,5,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,600,5,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,720,5,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,840,5,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,960,4,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,1080,5,2.0,2.0,2.0,2.0,2.0
HT_235->HT_151,1200,4,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,360,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,480,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,600,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,720,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,840,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,960,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,1080,6,2.0,2.0,2.0,2.0,2.0
HT_235->HT_161,1200,4,2.0,2.0,2.0,2.0,2.0
HT_236->HT_210,360,10,2.0,2.3,2.0,2.484848484848485,2.0
HT_236->HT_210,480,9,3.0,2.6666666666666665,2.0,2.484848484848485,2.9
HT_236->HT_210,600,8,3.0,2.625,2.0,2.484848484848485,2.888888888888889
HT_236->HT_210,720,8,3.0,2.625,2.0,2.484848484848485,2.888888888888889
HT_236->HT_210,840,8,3.0,2.625,2.0,2.484848484848485,2.888888888888889
HT_236->HT_210,960,8,3.0,2.625,2.0,2.484848484848485,2.888888888888889
HT_236->HT_210,1080,9,2.0,2.3333333333333335,2.0,2.484848484848485,2.0
HT_236->HT_210,1200,4,2.0,2.0,2.0,2.484848484848485,2.0
HT_237->HT_191,360,4,1.5,1.5,2.0,1.5714285714285714,1.6
HT_237->HT_191,480,5,2.0,2.0,2.0,1.5714285714285714,2.0
HT_237->HT_191,600,5,1.0,1.2,2.0,1.5714285714285714,1.1666666666666667
